鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
橋頭區,土地,新莊段511~540地號,204.52,,鄉村區,乙種建築用地,1090420,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13611400,66553,,0.0,0,畸零地或有合併使用之交易。;,RPXNMLTKNHPFFFE27CA,0.0,0.0,0.0,
燕巢區,房地(土地+建物),高雄市燕巢區海成北街1~30號,72.8,農,,,1090312,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0740316,102.47,3,2,2,有,無,4800000,46843,,0.0,0,含增建或未登記建物。;廚房增建。附電傢俱,RPSNMLKLNHPFFFE58CA,96.9,5.57,0.0,
岡山區,土地,信義段31~60地號,85.38,住,,,1090418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7748000,90747,,0.0,0,,RPXNMLKLNHPFFFE09CA,0.0,0.0,0.0,
岡山區,土地,嘉興段2011~2040地號,1202.0,,特定農業區,農牧用地,1090321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5948000,4948,,0.0,0,,RPROMLKLNHPFFFE58CA,0.0,0.0,0.0,
橋頭區,土地,甲圍段721~750地號,84.75,,鄉村區,乙種建築用地,1090417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,49558,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLMJOHPFFFE58CA,0.0,0.0,0.0,
鳳山區,房地(土地+建物),高雄市鳳山區家和八街31~60號,90.27,住,,,1090329,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1090317,201.91,4,2,4,有,無,18500000,91625,,0.0,0,,RPTOMLMKNHPFFGE98CA,183.24,18.67,0.0,
鳳山區,土地,道爺段391~420地號,74.0,商,,,1090427,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,67568,,0.0,0,,RPVNMLNKNHPFFGE56CA,0.0,0.0,0.0,
大樹區,房地(土地+建物),高雄市大樹區久堂里復興街1~30號,91.4,住,,,1090306,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1081029,207.8,5,2,3,有,無,13800000,66410,,0.0,0,,RPWNMLNKNHPFFGE66CA,195.32,12.48,0.0,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區王生明路85巷31~60號,32.73,住,,,1090315,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830606,169.17000000000002,3,2,2,有,有,5800000,34285,坡道平面,0.0,0,,RPSNMLNKNHPFFGE88CA,106.69,14.12,0.0,
鳳山區,房地(土地+建物),高雄市鳳山區中崙二路579巷1~30號,39.52,住,,,1090413,土地2建物4車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850124,122.21000000000001,3,2,2,有,有,4700000,38458,,0.0,0,有裝修.有三間管理室持分,RPPNMLQKNHPFFGE88CA,83.48,8.97,0.0,
鳳山區,房地(土地+建物),高雄市鳳山區新富路361~390號,42.58,住,,,1090405,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730221,132.06,3,2,2,有,有,5250000,39755,,0.0,0,,RPQNMLQKNHPFFGE98CA,117.83,14.23,0.0,
鳳山區,車位,高雄市鳳山區鳳山一街91~120號,6.27,住,,,1090219,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,無,1200000,,坡道平面,0.0,1200000,,RPQNMLKLNHPFFGE48CA,0.0,0.0,0.0,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳甲一街91~120號,33.44,住,,,1090218,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031013,210.11,4,2,2,有,有,10900000,51878,坡道平面,0.0,0,,RPSNMLKLNHPFFGE68CA,103.69,13.22,0.0,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區八德路361~390號,15.57,商,,,1090401,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1010901,171.99,3,2,2,有,有,9400000,54654,坡道平面,20.44,0,親友、員工或其他特殊關係間之交易。;,RPROMLKLNHPFFGE68CA,83.35,14.32,0.0,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北維街1~30號,23.88,住,,,1090403,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010515,131.97,3,2,2,有,有,6750000,51148,坡道平面,0.0,0,,RPPNMLLLNHPFFGE48CA,68.44,11.86,0.0,
鳳山區,房地(土地+建物),高雄市鳳山區青年路二段91~120號,25.0,住,,,1090406,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700726,73.6,3,2,1,有,無,2300000,31250,,0.0,0,屋況需大整理，陽台未登記,RPQNMLLLNHPFFGE58CA,73.6,0.0,0.0,
鳳山區,房地(土地+建物),高雄市鳳山區八德路二段212巷1~30號,49.53,住,,,1090317,土地1建物1車位0,一層，夾層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770122,212.62,4,3,3,有,有,9500000,44681,,0.0,0,,RPRNMLLJOHPFFGE58CA,157.79,0.0,0.0,
旗山區,土地,東平段301~330地號,1031.33,,特定農業區,丁種建築用地,1090317,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10500000,10181,,0.0,0,含增建或未登記建物。;,RPTNMLPKNHPFFHE66CA,0.0,0.0,0.0,
鳥松區,土地,大竹段361~390地號,65.87,住,,,1090427,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,996000,15121,,0.0,0,親友關係間之交易。,RPQNMLNKNHPFFIE88CA,0.0,0.0,0.0,
仁武區,房地(土地+建物),高雄市仁武區八德一路102巷61~90號,99.94,住,,,1081008,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0681124,92.8,7,4,3,有,無,7250000,78125,,0.0,0,於86年有建物整棟重建,RPWNMLQLNHPFFIE27CA,92.8,0.0,0.0,
仁武區,土地,仁龍段631~660地號,14007.9,農,,,1090321,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,169380000,12092,,0.0,0,含增建或未登記建物。;依土地法34-1處分,RPUNMLSLNHPFFIE27CA,0.0,0.0,0.0,
鳥松區,房地(土地+建物),高雄市鳥松區美山路36巷1~30號,327.74,工,,,1090420,土地6建物1車位0,一層,一層,工廠,工業用,見其他登記事項,0970501,156.92,1,1,1,有,無,19500000,,,0.0,0,,RPPNMLKMNHPFFIE68CA,156.92,0.0,0.0,
仁武區,房地(土地+建物)+車位,高雄市仁武區仁勇路481~510號,32.34,住,,,1090419,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061212,205.04,3,2,2,有,有,14300000,74909,坡道平面,35.5,1600000,,RPRNMLOJOHPFFIE09CA,96.61,11.8,0.0,
路竹區,土地,中華段871~900地號,2421.65,,一般農業區,農牧用地,1090323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9235200,3814,,0.0,0,袋地交易,RPVNMLNKNHPFFJE86CA,0.0,0.0,0.0,
阿蓮區,房地(土地+建物),高雄市阿蓮區民生路418巷1~30號,109.81,,鄉村區,乙種建築用地,1090405,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081023,222.09,4,3,4,有,無,9800000,44126,,0.0,0,,RPWNMLNKNHPFFJE96CA,207.09,15.0,0.0,
湖內區,房地(土地+建物),高雄市湖內區中山路一段447巷11弄1~30號,120.47,住,,,1090314,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090205,233.09,4,3,4,有,無,12500000,53627,,0.0,0,,RPXNMLNKNHPFFJE07CA,216.53,16.56,0.0,
路竹區,房地(土地+建物),高雄市路竹區華正路185巷1~30號,118.07,,一般農業區,甲種建築用地,1090408,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0781006,114.84,5,3,3,有,無,4650000,40491,,0.0,0,含增建或未登記建物。;,RPSNMLSLNHPFFJE17CA,114.84,0.0,0.0,
美濃區,土地,龍中段1741~1770地號,1395.0,,特定農業區,農牧用地,1090410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3880000,2781,,0.0,0,,RPPNMLMKNHPFFKE88CA,0.0,0.0,0.0,
美濃區,房地(土地+建物),高雄市美濃區福美路61~90號,114.0,,特定農業區,甲種建築用地,1090326,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0821220,191.46,4,2,2,有,無,3950000,20631,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOKNHPFFKE09CA,191.46,0.0,0.0,
美濃區,土地,美濃段4321~4350地號,635.0,,特定農業區,農牧用地,1090501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5580000,8787,,0.0,0,含增建或未登記建物。;農地買賣含未保存建築物,RPTNMLKLNHPFFKE56CA,0.0,0.0,0.0,
桃源區,土地,梅蘭段31~60地號,9480.0,,山坡地保育區,林業用地,1090430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1142800,121,,0.0,0,受債權債務影響或債務抵償之交易。;,RPUNMLLLNHPFFKE76CA,0.0,0.0,0.0,
美濃區,土地,瀰濃段961~990地號,8.71,其他,,,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24378,2799,,0.0,0,本案為協議價購案件,RPRNMLMLNHPFFKE56CA,0.0,0.0,0.0,
美濃區,土地,瀰濃段961~990地號,8.71,其他,,,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24378,2799,,0.0,0,本案為協議價購案件,RPSNMLMLNHPFFKE66CA,0.0,0.0,0.0,
美濃區,土地,瀰濃段961~990地號,8.71,其他,,,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24378,2799,,0.0,0,本案為協議價購案件,RPTNMLMLNHPFFKE76CA,0.0,0.0,0.0,
大寮區,房地(土地+建物),高雄市大寮區鳳林一路82巷181~210號,71.4,住,,,1090412,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0810525,171.76,5,2,3,有,無,4950000,28819,,0.0,0,含增建或未登記建物。;,RPRNMLNKNHPFFLE66CA,149.98,21.78,0.0,
林園區,房地(土地+建物),高雄市林園區東林里忠孝東路81巷1~30號,120.0,住,,,1090425,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1081111,176.42,6,2,3,有,無,7500000,42512,,0.0,0,,RPUNMLOKNHPFFLE07CA,163.04,13.38,0.0,
林園區,房地(土地+建物),高雄市林園區溪州里忠孝東路151~180號,29.64,住,,,1090411,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090217,84.32,2,2,0,有,有,3700000,43880,,0.0,0,,RPXNMLOKNHPFFLE37CA,55.89,4.84,0.0,
林園區,房地(土地+建物)+車位,高雄市林園區溪州里忠孝東路151~180號,35.65,住,,,1090409,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090217,101.42,2,2,1,有,有,4200000,42042,一樓平面,18.17,700000,,RPOOMLOKNHPFFLE56CA,56.03,3.94,0.0,
林園區,房地(土地+建物),高雄市林園區王公路100巷1~30號,20.77,住,,,1090407,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840118,113.80000000000001,3,2,2,有,有,2900000,25483,,0.0,0,賣方已相當減價售出予買方，買方同意賣方對買賣標的物無須負擔瑕疵責任。,RPSNMLPKNHPFFLE96CA,81.69,13.15,0.0,
林園區,土地,廣應段661~690地號,28.9,住,,,1090430,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,5190,,0.0,0,,RPQNMLQKNHPFFLE86CA,0.0,0.0,0.0,
林園區,土地,溪州段2821~2850地號,1440.0,住,,,1090317,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17707025,12297,,0.0,0,,RPSOMLTKNHPFFLE47CA,0.0,0.0,0.0,
大寮區,土地,黃厝段181~210地號,1090.53,農,,,1090430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3060000,2806,,0.0,0,,RPSNMLMLNHPFFLE76CA,0.0,0.0,0.0,
大寮區,房地(土地+建物)+車位,高雄市大寮區民富街31~60號,36.49,商,,,1090408,土地1建物1車位2,八層，九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830608,299.65999999999997,5,2,4,有,有,6600000,22025,升降機械,0.0,1000000,,RPUNMLNLNHPFFLE07CA,127.02,121.37,0.0,
三民區,土地,鼎中段211~240地號,59.87,住,,,1090430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3205589,53542,,0.0,0,,RPRNMLMKNHPFFDE48DA,0.0,0.0,0.0,
三民區,車位,高雄市三民區民族一路811~840號,0.0,,,,1090429,土地0建物0車位1,,,其他,,,,14.88,0,0,0,有,有,450000,,坡道機械,14.88,450000,,RPROMLNKNHPFFDE68DA,0.0,0.0,0.0,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路151~180號,68.3,住,,,1090504,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0790102,256.54,0,0,0,無,無,11000000,42878,,0.0,0,含增建或未登記建物。;,RPRNMLMKNHPFFGE78DA,224.0,32.54,0.0,
內門區,土地,竹坑段991~1020地號,457.7,,一般農業區,甲種建築用地,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,360000,787,,0.0,0,向政府機關承購之案件。;未辦繼承標售之土地,RPPNMLMJOHPFFHE68DA,0.0,0.0,0.0,
茄萣區,土地,白雲段1021~1050地號,33.96,住,,,1090423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,8245,,0.0,0,賣清,RPSNMLLJOHPFFJE09DA,0.0,0.0,0.0,
林園區,土地,溪州段二小段3511~3540地號,365.0,住,,,1090319,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8832800,24199,,0.0,0,,RPSNMLMKNHPFFLE76DA,0.0,0.0,0.0,
林園區,房地(土地+建物),高雄市林園區溪州三路34巷1~30號,81.0,住,,,1090319,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0700519,111.06,3,1,2,有,無,1000000,9004,,0.0,0,含增建或未登記建物。;,RPUNMLSKNHPFFLE57DA,111.06,0.0,0.0,
林園區,房地(土地+建物),高雄市林園區溪州三路34巷1~30號,81.0,住,,,1090319,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0700424,108.12,4,1,3,有,無,4000000,36996,,0.0,0,含增建或未登記建物。;,RPVNMLSKNHPFFLE67DA,108.12,0.0,0.0,
林園區,土地,溪州段二小段3511~3540地號,81.0,住,,,1090319,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,7407,,0.0,0,,RPWNMLSKNHPFFLE77DA,0.0,0.0,0.0,
湖內區,房地(土地+建物),高雄市湖內區中山路一段447巷1~30號,101.54,住,,,1090313,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090203,217.62,4,3,3,有,無,10600000,48709,,0.0,0,,RPOOMLNKNHPFFJE98DA,207.54,10.08,0.0,
湖內區,土地,工專段781~810地號,1.99,其他,,,1090412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26478,13306,,0.0,0,包含公共設施保留地之交易。;,RPPOMLNKNHPFFJE09DA,0.0,0.0,0.0,
旗山區,土地,大山段151~180地號,4057.73,,山坡地保育區,農牧用地,1090224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1176742,290,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLNJOHPFFHE09DA,0.0,0.0,0.0,
內門區,土地,萊子坑段361~390地號,583.18,,山坡地保育區,農牧用地,1090504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,514,,0.0,0,,RPPNMLNKNHPFFHE78DA,0.0,0.0,0.0,
橋頭區,土地,內庄段301~330地號,2571.92,其他,,,1090112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42930000,16692,,0.0,0,因細部計畫尚未完成，無法依照變更後之用途使用。,RPVOMLSKOHPFFFE27DA,0.0,0.0,0.0,
左營區,房地(土地+建物),高雄市左營區忠信路1~30號,32.27,住,,,1090405,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750312,122.89,4,2,2,有,無,4160000,33851,,0.0,0,,RPPNMLQJNHPFFEE88CD,107.1,15.79,0.0,
鳳山區,房地(土地+建物),高雄市鳳山區瑞竹里瑞進路151~180號,39.25,住,,,1090430,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690107,114.01,3,2,2,有,無,2300000,20174,,0.0,0,,RPPNMLRJNHPFFGE56CD,114.01,0.0,0.0,
林園區,土地,港子埔段1141~1170地號,1040.0,住,,,1090423,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33347600,32065,,0.0,0,,RPPNMLSJNHPFFLE17CD,0.0,0.0,0.0,
三民區,房地(土地+建物),高雄市三民區九如二路31~60號,2.96,商,,,1090501,土地1建物1車位0,八層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,36.33,1,1,1,有,有,1460000,40187,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLOKNHPFFDE68DA,25.73,3.88,0.0,
大寮區,土地,山子頂段3121~3150地號,112.0,農,,,1090501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,42857,,0.0,0,,RPXNMLMKNHPFFLE17CA,0.0,0.0,0.0,
大寮區,房地(土地+建物),高雄市大寮區正隆街46巷1~30號,85.75,住,,,1090412,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0800419,154.26,3,2,3,有,無,4880000,31635,,0.0,0,含增建或未登記建物。;,RPSNMLNKNHPFFLE76CA,122.11,32.15,0.0,
林園區,房地(土地+建物),高雄市林園區王公路31~60號,147.0,住,,,1090323,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061205,335.41,5,2,6,有,無,17180000,51221,,0.0,0,,RPWNMLNKNHPFFLE17CA,305.34,30.07,0.0,
大寮區,房地(土地+建物),高雄市大寮區大寮路564巷19弄1~30號,51.0,住,,,1090405,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620601,76.44,4,2,2,有,無,3700000,48404,,0.0,0,,RPQNMLOKNHPFFLE66CA,76.44,0.0,0.0,
林園區,土地,頂溪州段61~90地號,224.67,住,,,1090408,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1640066,7300,,0.0,0,包含公共設施保留地之交易。;,RPSOMLRLNHPFFLE37CA,0.0,0.0,0.0,
林園區,房地(土地+建物),高雄市林園區校前路6巷31弄1~30號,18.5,住,,,1090422,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830730,107.13,3,2,2,有,有,2250000,21003,,0.0,0,,RPSNMLSLNHPFFLE37CA,73.39,11.72,0.0,
湖內區,房地(土地+建物),高雄市湖內區中山路一段171巷2弄1~30號,101.81,住,,,1090413,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040702,214.9,5,2,5,有,無,12680000,59004,,0.0,0,內附傢俱,RPUNMLQLNHPFFJE17CA,202.41,12.49,0.0,
阿蓮區,土地,土庫段1621~1650地號,4089.0,,特定農業區,農牧用地,1090414,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11593500,2835,,0.0,0,,RPXNMLOKNHPFFJE17CA,0.0,0.0,0.0,
路竹區,土地,大同段271~300地號,61.01,工,,,1090430,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2399218,39325,,0.0,0,畸零地或有合併使用之交易。;,RPPNMLPKNHPFFJE09CA,0.0,0.0,0.0,
路竹區,房地(土地+建物),高雄市路竹區大社路181~210號,400.77,住,,,1090408,土地3建物1車位0,全,二層,透天厝,住商用,加強磚造,0731218,204.56,4,2,2,有,無,11000000,53774,,0.0,0,,RPQNMLKKOHPFFJE78CA,198.14,6.42,0.0,
阿蓮區,房地(土地+建物),高雄市阿蓮區中正路131巷1~30號,118.75,,鄉村區,乙種建築用地,1090426,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0650515,104.96,3,1,2,有,無,2200000,20960,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLTJOHPFFJE86CA,104.96,0.0,0.0,
路竹區,土地,聖母段1141~1170地號,1437.29,農,,,1090417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,6262,,0.0,0,,RPQOMLNKNHPFFJE09CA,0.0,0.0,0.0,
路竹區,土地,竹園段601~630地號,111.82,,鄉村區,乙種建築用地,1090505,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,2683,,0.0,0,親友、員工或其他特殊關係間之交易。;買賣雙方為叔姪關係。所有權移轉所有費用由買方負擔。,RPSNMLNKNHPFFJE56CA,0.0,0.0,0.0,
路竹區,土地,華山段331~360地號,1816.12,,一般農業區,農牧用地,1090410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,1762,,0.0,0,,RPTNMLNKNHPFFJE66CA,0.0,0.0,0.0,
田寮區,土地,牛稠埔段661~690地號,1889.0,,一般農業區,農牧用地,1090323,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,1747,,0.0,0,,RPUNMLNKNHPFFJE76CA,0.0,0.0,0.0,
湖內區,房地(土地+建物),高雄市湖內區中山路一段447巷1~30號,101.78,住,,,1090324,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090203,217.62,4,3,3,有,無,11300000,51925,,0.0,0,,RPQNMLOKNHPFFJE09CA,207.54,10.08,0.0,
仁武區,房地(土地+建物),高雄市仁武區文南街121~150號,69.98,住,,,1090327,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0850617,146.98,4,2,3,有,無,7800000,53068,,0.0,0,,RPOPMLNJOHPFFIE88CA,130.86,16.12,0.0,
大社區,房地(土地+建物),高雄市大社區保糖街6巷31~60號,77.0,住,,,1090425,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930712,168.73,4,2,3,有,無,7300000,43264,,0.0,0,,RPPPMLNJOHPFFIE98CA,156.68,12.05,0.0,
